EmployeeID,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
420,49,25,2,2,43450,4.0,15,0,29.0,3,26,1,7,1.0,2.0,2.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
421,48,1,4,1,21770,4.0,18,0,13.0,4,0,0,0,4.0,3.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
422,31,1,2,2,27930,1.0,16,0,9.0,4,9,0,0,4.0,3.0,2.0,3,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
423,36,2,4,1,79180,2.0,12,2,8.0,3,6,0,1,2.0,4.0,3.0,2,3,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
424,38,6,3,2,87890,1.0,11,3,15.0,4,15,5,11,4.0,1.0,3.0,3,3,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
425,32,18,3,1,23890,6.0,12,1,5.0,4,3,0,2,3.0,2.0,3.0,2,3,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
426,25,1,2,1,32120,1.0,15,1,1.0,3,1,0,0,3.0,2.0,3.0,2,3,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
427,40,1,4,2,192320,2.0,14,1,11.0,3,1,0,0,1.0,2.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
428,26,11,3,2,22670,1.0,19,3,7.0,2,7,0,7,3.0,1.0,3.0,2,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
429,41,1,4,1,195170,2.0,13,0,20.0,5,18,2,17,4.0,1.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
430,36,9,3,2,24360,4.0,13,0,16.0,3,11,3,9,3.0,3.0,3.0,1,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
431,19,15,3,2,160640,1.0,15,1,1.0,3,1,0,0,4.0,2.0,4.0,3,3,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
432,20,29,3,3,27070,1.0,11,0,1.0,2,1,0,0,1.0,1.0,3.0,3,3,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
433,31,1,4,4,190680,0.0,12,0,10.0,1,9,8,5,4.0,4.0,1.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
434,40,1,3,1,39310,8.0,19,0,3.0,2,1,0,0,4.0,2.0,3.0,2,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
435,32,24,3,4,37300,1.0,25,1,8.0,4,8,6,3,3.0,1.0,4.0,3,4,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
436,36,10,3,3,22320,1.0,12,1,16.0,2,16,3,7,3.0,4.0,3.0,3,3,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
437,33,1,4,4,44650,0.0,13,0,6.0,3,5,1,4,2.0,4.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
438,37,10,4,3,30720,5.0,14,0,17.0,3,14,11,7,1.0,3.0,1.0,2,3,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
439,45,8,1,2,33190,1.0,12,1,9.0,3,9,0,8,3.0,2.0,2.0,3,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
440,29,29,1,1,192020,1.0,12,0,3.0,5,3,0,2,3.0,4.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
441,35,1,3,3,136750,1.0,15,3,5.0,5,5,1,0,3.0,3.0,3.0,2,3,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
442,52,5,4,1,29110,2.0,17,2,26.0,3,9,7,8,4.0,4.0,2.0,3,3,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
443,58,9,2,4,59570,4.0,14,1,7.0,2,1,0,0,4.0,3.0,3.0,1,3,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
444,53,9,3,1,39200,6.0,16,1,22.0,3,17,15,2,3.0,3.0,4.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
445,30,3,4,1,64340,5.0,14,1,10.0,3,8,7,7,3.0,3.0,4.0,2,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
446,38,4,3,2,100480,1.0,23,1,6.0,2,5,1,3,3.0,4.0,3.0,3,4,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
447,35,1,2,2,109380,6.0,14,2,12.0,2,10,0,8,4.0,4.0,3.0,1,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448,39,1,1,2,23400,0.0,11,1,9.0,2,8,0,7,1.0,3.0,3.0,2,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
449,40,2,4,1,65450,4.0,15,0,22.0,2,1,0,0,2.0,2.0,2.0,3,3,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
450,47,7,4,3,69310,1.0,11,0,20.0,3,19,2,7,3.0,3.0,4.0,3,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
451,36,28,1,2,48980,4.0,13,1,12.0,3,7,0,7,1.0,4.0,3.0,3,3,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
452,31,28,4,2,25930,0.0,21,0,4.0,2,3,1,2,3.0,1.0,3.0,3,4,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
453,33,15,3,4,194360,1.0,19,2,10.0,4,10,6,0,4.0,3.0,3.0,3,3,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
454,29,3,5,1,27230,6.0,11,1,3.0,2,0,0,0,4.0,1.0,3.0,2,3,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
455,33,2,2,2,34790,3.0,12,0,5.0,3,3,0,2,2.0,4.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
456,45,26,1,3,27940,3.0,19,1,8.0,2,5,0,2,4.0,4.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
457,50,10,1,1,52490,9.0,21,2,32.0,2,5,1,3,4.0,4.0,2.0,2,4,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
458,33,1,3,2,21760,1.0,14,1,6.0,2,6,1,2,3.0,2.0,3.0,2,3,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
459,41,11,3,1,168720,2.0,15,1,21.0,2,18,0,11,1.0,3.0,4.0,3,3,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
460,27,20,4,2,34850,9.0,17,2,4.0,2,2,2,2,3.0,2.0,3.0,3,3,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
461,45,2,3,1,66440,1.0,12,0,9.0,3,9,0,8,4.0,1.0,3.0,4,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
462,47,18,4,2,55820,1.0,16,0,9.0,3,9,0,7,4.0,4.0,3.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
463,30,2,3,2,40000,4.0,12,0,7.0,5,5,0,1,1.0,3.0,3.0,2,3,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
464,50,1,3,2,134960,3.0,18,1,22.0,3,12,1,5,4.0,3.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
465,38,13,3,1,32100,0.0,17,2,3.0,5,2,0,2,3.0,3.0,2.0,2,3,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
466,46,28,3,3,190450,6.0,11,3,13.0,2,8,0,7,4.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
467,24,28,3,1,118490,1.0,16,1,5.0,3,4,3,2,4.0,3.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
468,35,24,3,3,20700,1.0,13,3,5.0,1,4,0,2,3.0,2.0,1.0,2,3,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
469,31,5,2,2,65020,1.0,12,0,4.0,3,4,0,3,3.0,1.0,3.0,3,3,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
470,18,5,4,2,32300,1.0,12,1,0.0,3,0,0,0,2.0,4.0,3.0,3,3,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
471,54,23,3,1,136030,8.0,13,1,22.0,2,10,0,8,3.0,3.0,3.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
472,35,6,4,1,119960,1.0,19,2,16.0,3,16,10,1,3.0,3.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
473,30,4,3,5,56050,0.0,12,1,9.0,0,8,1,7,2.0,1.0,2.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
474,20,2,2,2,63970,1.0,17,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
475,30,8,4,1,191440,0.0,11,0,4.0,3,3,1,2,2.0,2.0,3.0,3,3,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
476,26,1,3,2,175840,1.0,20,0,8.0,2,8,1,3,4.0,4.0,3.0,3,4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
478,48,2,4,2,45540,2.0,11,2,19.0,3,2,2,2,1.0,3.0,3.0,3,3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
479,48,3,3,1,54150,7.0,11,1,27.0,1,15,4,8,3.0,3.0,3.0,3,3,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
480,41,2,3,2,47410,6.0,16,0,8.0,3,2,2,1,4.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
481,39,2,3,3,21150,1.0,18,0,21.0,3,21,11,8,4.0,4.0,3.0,4,3,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
482,27,3,3,2,31610,0.0,13,2,4.0,0,3,2,2,1.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
483,35,24,3,5,57450,1.0,17,3,3.0,4,3,1,2,2.0,4.0,2.0,3,3,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
485,50,27,3,2,33100,4.0,22,1,8.0,3,1,0,0,1.0,4.0,3.0,4,4,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
486,59,16,4,5,186650,3.0,12,0,30.0,3,5,4,3,3.0,4.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
487,37,15,3,2,44850,5.0,11,1,15.0,2,1,0,0,1.0,2.0,1.0,4,3,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
488,55,26,2,2,27890,3.0,13,1,17.0,2,8,6,7,3.0,2.0,3.0,2,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
489,41,19,1,2,58280,1.0,13,0,21.0,0,21,5,10,2.0,3.0,3.0,3,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
491,26,21,1,1,135250,8.0,17,1,7.0,4,2,2,2,2.0,1.0,3.0,2,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
492,52,5,4,4,14200,1.0,13,1,33.0,2,32,6,9,1.0,4.0,3.0,4,3,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
493,44,16,3,1,80200,3.0,11,1,23.0,2,12,11,11,4.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
494,50,2,2,1,36880,0.0,11,0,19.0,3,18,0,13,4.0,3.0,3.0,2,3,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
495,36,2,4,4,54820,1.0,18,0,18.0,3,17,15,14,3.0,1.0,3.0,3,3,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
496,39,11,3,1,160150,1.0,11,0,21.0,3,21,2,8,4.0,1.0,3.0,4,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
497,33,9,2,5,12000,0.0,11,1,3.0,3,2,2,2,2.0,4.0,2.0,3,3,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
498,45,7,2,1,56610,3.0,12,0,26.0,2,9,1,1,4.0,4.0,4.0,2,3,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False
499,32,15,3,2,69290,9.0,20,0,10.0,6,8,7,7,4.0,3.0,3.0,1,4,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
500,34,6,4,2,96130,0.0,12,1,16.0,5,15,0,9,2.0,4.0,2.0,2,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
501,59,5,3,2,56740,3.0,12,0,14.0,6,6,0,4,2.0,4.0,1.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
502,45,16,1,2,54840,1.0,20,3,6.0,6,6,0,4,2.0,2.0,3.0,3,4,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
503,53,8,2,2,120610,2.0,20,1,30.0,2,15,6,12,3.0,2.0,3.0,4,4,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
504,36,7,2,1,56600,7.0,12,0,9.0,3,1,0,0,1.0,3.0,2.0,3,3,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
505,26,2,3,2,48210,6.0,14,2,6.0,2,3,1,2,1.0,1.0,3.0,3,3,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
506,34,2,2,1,64100,1.0,13,1,1.0,5,1,0,0,3.0,3.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
507,28,10,3,2,52100,1.0,15,0,1.0,1,1,0,0,4.0,2.0,3.0,4,3,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
508,38,9,4,2,26950,3.0,14,1,8.0,4,2,2,2,3.0,3.0,3.0,1,3,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
509,50,5,4,1,118780,2.0,13,1,29.0,2,8,7,7,2.0,3.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
510,37,1,3,1,170680,3.0,23,0,8.0,6,4,0,1,4.0,2.0,2.0,3,4,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
511,40,2,3,5,24550,1.0,15,1,8.0,2,7,7,5,3.0,1.0,2.0,3,3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
512,26,3,3,2,139640,1.0,11,2,5.0,1,5,1,3,1.0,3.0,3.0,2,3,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
513,46,2,1,3,49410,9.0,13,2,23.0,2,2,2,2,4.0,4.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
514,54,5,3,2,24780,6.0,11,0,13.0,0,9,7,0,3.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
515,56,1,2,2,52280,2.0,11,0,18.0,4,5,0,3,1.0,3.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
516,36,4,2,2,44780,0.0,18,1,15.0,3,14,7,8,4.0,4.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
517,55,2,3,2,75470,7.0,16,0,31.0,2,9,6,2,3.0,1.0,4.0,2,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
518,43,25,2,3,50550,5.0,22,0,18.0,2,1,0,0,3.0,4.0,3.0,2,4,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
519,20,8,3,3,34640,1.0,20,0,2.0,3,2,0,2,4.0,4.0,3.0,2,4,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
520,21,1,4,1,57750,1.0,18,0,1.0,2,1,1,0,3.0,1.0,2.0,3,3,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
521,46,12,3,3,89430,8.0,12,1,19.0,6,16,1,7,4.0,1.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
522,51,23,3,2,192720,9.0,20,0,18.0,2,10,2,7,1.0,3.0,4.0,3,4,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
523,28,19,4,4,52380,1.0,17,1,10.0,4,10,1,9,2.0,1.0,2.0,2,3,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
524,26,5,4,2,46820,1.0,11,1,6.0,3,5,1,3,1.0,1.0,3.0,1,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
525,30,8,3,1,183000,0.0,14,0,7.0,6,6,0,2,3.0,1.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
